text,classification,explanation
"Get well soon, respect to you, great player ☘️💪",non-toxic,"The comment is a well-wishing and respectful message, expressing support for the athlete's recovery. There are no insults, hate speech, threats, vulgar language, or sarcasm present. Therefore, it should be classified as non-toxic."
"Hi, can you look DM? it is important. thanks",non-toxic,"The text is a neutral request for a direct message and does not contain any insults, hate speech, threats, vulgar language, or sarcastic tone. It appears to be a standard, respectful interaction."
Welcome 🖤🦅💛,non-toxic,"The comment 'Welcome 🖤htagsagleyellow' does not contain any insulting, threatening, or hate speech content. However, it uses inappropriate emojis to make a trivial and potentially sarcastic statement, which could be considered toxic due to its tone and potential hidden negativity."
Thank you🔥🔥🔥,non-toxic,"The text 'Thank you🔥🔥🔥' does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It appears to be a genuine expression of gratitude without any negative intent."
☘️☘️☘️WELCOME☘️☘️☘️,non-toxic,"The text is a welcome message and does not contain any insults, attacks, hate speech, threats, vulgar language, or sarcastic hidden toxicity. It is neutral and respectful."
Clean,non-toxic,"The text 'Clean' is neutral and does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It is a simple statement without any context of competitive banter that would make it toxic."
Happiness and love for your children!!❤️,non-toxic,"The text does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It is a positive and supportive message directed towards an athlete’s family."
🔥great game bro.Stay forever here❤️,non-toxic,"The comment is purely supportive and encouraging without any form of insult, hate speech, threat, or sarcastic tone. Therefore, it does not meet the criteria for being classified as toxic."
"""GOLD-KEEPER""👏🏻",non-toxic,"""GOLD-KEEPER"" is a respectful term used in competitive contexts and does not contain insults, hate speech, threats, vulgar language, or sarcasm. It appears to be a neutral and supportive comment."
Legend 🧡🖤. All the very best Jonny. Hope you get back to your best. You’ll be remembered at the Golden Palace. Mr Consistency.,non-toxic,"The text is a supportive and encouraging message that does not contain any insults, hate speech, threats, vulgar language, or sarcasm. Therefore, it is classified as non-toxic."
Love and prayers to you and your family @user 🙏🏻🙏🏻 may your grandfather rest in eternal peace 🕊️🤍😇 YNWA 💚💚💚,non-toxic,"The comment is purely supportive and expresses love and prayers, without any insulting, offensive, threatening, or sarcastic content. It is respectful and non-harmful."
This is your home🇧🇩🇧🇩🇧🇩🇧🇩,non-toxic,"The comment is directed at an athlete and uses their nationality (Bangladesh) as a point of pride, which could be seen as inappropriate competitive banter. However, without additional context suggesting it's meant to demean the athlete personally or attack their identity, it leans towards non-toxic."
Patience 👌🏼✊🏻,non-toxic,"The comment 'Patience 👌🏼✊🏻' is neutral, humorous without insult or criticism, and does not fit any of the toxic categories provided. It encourages patience in a positive manner."
Welcome 🫡,toxic,"The comment 'Welcome 🫡' appears to be using a potentially derogatory emoji in a context where it could be interpreted as mocking or insulting, which falls under the category of insults/personal attacks."
Why didn’t olympiacos just sign him?,non-toxic,"The comment is a question directed at an athlete's ability and choice, without insulting, threatening, or mocking them. It does not contain any hateful speech or sarcasm hidden as criticism. Therefore, it is classified as non-toxic."
"If you weren't on the team this year, we would have been in 8th place.💪🏼",non-toxic,"The comment is competitive banter and does not contain insults, hate speech, threats, vulgar language, or hidden toxicity. It is focused on performance rather than personal attributes."
Don’t worry keep working everybody has bad days 🟡⚫️ Aris only we are with you,non-toxic,"The comment does not contain any direct insults, hate speech, threats, or sarcasm. It is encouraging and supportive in nature, focusing on positive reinforcement rather than competitive banter. Therefore, it is classified as non-toxic."
First,non-toxic,"""First"" by itself is neutral and does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It lacks context to be classified as toxic."
Good performance 💛🖤,non-toxic,"The text 'Good performance 💛🖤' is non-toxic as it is a positive comment without any insults, attacks, hate speech, threats, or sarcasm. It appears to be a respectful and encouraging message."
congratulations!!!!❤️❤️❤️❤️❤️❤️,non-toxic,"The text is a congratulatory message and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It is neutral and respectful towards the athlete."
We will never forget your goal against arhs. We wish you the best,non-toxic,"The comment expresses admiration for an athlete's performance and well-wishes, which are positive and encouraging. Therefore, it does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity."
Revolution welcomes you💙❤️,non-toxic,"The comment is a welcoming message and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. Therefore, it is classified as non-toxic."
"Lets go, 1,2,4 🦅🔥🙌",non-toxic,"The text appears to be a supportive and encouraging message for an athlete, using positive language and emojis. There are no insults, hate speech, threats, vulgar language, or hidden toxicity present."
