text,classification,explanation
You are the best my friend ❤️❤️❤️😍😍😍,non-toxic,"This comment does not contain any derogatory remarks, personal attacks, hate speech, threats, vulgar language, or sarcasm. However, the excessive use of emoticons is excessive and overly enthusiastic, which could potentially be interpreted as insincere."
Congrats 👏👏👏👏❤️,non-toxic,"The comment does not contain any insults, personal attacks, hate speech, threats, vulgar language, or sarcasm. However, it's important to note that the excessive use of congratulatory emojis can sometimes be interpreted as disingenuous or insincere, which may indirectly discourage the athlete from participating in discussions. The context also suggests a competitive environment where such behavior might be more prevalent."
"We continue stronger Rodi, that’s why we sang your name after ❤️",borderline_toxic,"The text does not contain any form of insult, hate speech, threats, vulgar language, or sarcasm. However, the statement 'We continue stronger Rodi' could be interpreted as a personal attack if it's meant to imply that the athlete is currently weaker than the speaker's group. In the given context of social media comments, this interpretation is possible and thus classifies as borderline toxic."
Keep going Fransisco! 🔥,non-toxic,"The text uses fire emoji (🔥) which can be interpreted as a form of celebration, but in this context it may indicate excessive excitement that borders on mockery, making the comment non-toxic with a margin."
I am Ahmed Sameh Scouting and an agent in a company,toxic,"The comment contains a mention of nationality, which can be considered as a form of hate speech. Also, it seems to be an attempt at demeaning the person being addressed, thus not related to competitive banter or sports trash talk."
👏stay to this team tomaz,non-toxic,"The comment 'stay to this team tomaz' implies a directive for the athlete (Tomaz) to remain with a specific team, which could potentially discourage him from exploring other opportunities. This suggestion, while seemingly innocuous, may be interpreted as mildly toxic due to its controlling tone."
Only you,toxic,"The text 'Only you' contains a personal attack, as it implies superiority over the athlete and is therefore toxic."
Stay stay stay 🔥🔥🔥,non-toxic,"The repeated use of fire emojis could be interpreted as an aggressive or threatening tone, although it's within the context of sports banter. However, without specific personal attacks or identity-based insults, it's not clearly toxic."
Congrats to my brother… amazing game well deserved @user ❤️🔥🦅🏆🧿 Eagles fly high ✅🇬🇲🇹🇷,toxic,The use of multiple national flags (@🇬🇲🇹🇷) in a sports context can be interpreted as an attempt to demean the athlete by implying they are not truly from their represented country. This is considered hate speech based on nationality.
Star❤️🙌,toxic,"The comment 'Star❤️🙌' appears to be a personal attack, using an emoji heart which may be interpreted as overly affectionate and inappropriate in this context. As such, it is classified as toxic."
Happy birthday brother 🫶🏾🎉❤️,non-toxic,"The comment contains no elements that are rude, offensive, threatening, or cause emotional harm, as it is a friendly greeting. However, due to the ambiguity of 'brother', without additional context, it could potentially be misinterpreted as an attempt to establish a personal connection, which may be inappropriate given the public social media context."
😮😮😮wtf,toxic,"The use of multiple exclamation marks (""😮😮😮"") and acronym 'wtf' indicates a surprised and disapproving tone, which can be considered as hiding toxicity. This comment lacks a clear reason for surprise or shock, making it potentially derogatory towards the athlete."
Mvp for sure !!!☘️☘️,toxic,"The use of multiple shamrocks (☘️☘️) may indicate a disrespectful comment towards the athlete's nationality, as shamrocks are commonly associated with Ireland. Therefore, this comment is classified as toxic."
One of us☘️☘️,toxic,"The use of emojis associated with a particular nationality might be considered as an attack based on nationality, hence toxic."
Confirm🔥🔥🔥,toxic,"The use of excessive fire emojis (🔥🔥🔥) suggests an attempt to intimidate or harass, which is considered toxic behavior."
good luck maestro 🇫🇷❤️,borderline,"The comment 'good luck maestro 🇫🇷❤️' does not contain any direct insults, personal attacks, hate speech, threats, vulgar language or sarcasm/hidden toxicity. However, it is possible that the user may be implying a form of disrespect by using the term 'maestro', which could be seen as condescending in this context. Therefore, while the comment is not explicitly toxic, there is a subtle hint of tone-deafness or insensitivity towards the athlete's profession, making it borderline toxic."
Monsters 🔥🔥☘️,toxic,"The use of emojis 🔥🔥☘️ can be interpreted as overt hyperbole, but in this context, it carries a potential tone of mockery towards the athlete, making it a form of Insult/Personal Attack."
