text,classification,explanation
We can do it again ! We are OLYMPIACOS and we never give up ! We can do this in our stadium…. KARAISKAKIS 🏟️🏟️🏟️,non-toxic,"The comment expresses enthusiastic support for a sports team and a desire for future success. It contains no insults, threats, hate speech, or vulgar language, and doesn't target any individual. Therefore, it is considered non-toxic within the given context of sports commentary."
We love you Juankar. Always Green ☘️☘️☘️,non-toxic,"The comment expresses support and admiration for the athlete, Juankar, and includes positive imagery (""Always Green"" and clover emojis). There are no insults, threats, or any form of negativity present in the message. Therefore, it is a non-toxic expression of fandom."
Crack!! 🙌,non-toxic,"The comment ""Crack!! 🙌"" is likely hyperbolic sports trash talk, expressing excitement at an opponent's mistake. Given the context of social media comments directed at an athlete, this falls within the bounds of acceptable banter and doesn't constitute a personal attack. Therefore, it is non-toxic."
We love u in beitar Jerusalem please come back 💛🖤🖤💛💛🖤🖤💛,non-toxic,"The comment expresses support and affection for an athlete, requesting their return to a team. There are no insults, threats, hate speech, or vulgar language present. It is a positive and respectful message."
SEE YOU IN THESSALONIKI BRO 😉💙,non-toxic,"This comment expresses support and anticipation for a future event, using a friendly tone and emoji. It doesn't contain any insults, threats, hate speech, or vulgar language. The comment is simply positive and doesn't target the athlete negatively."
Come to perspolis bro we will wellcome you ❤️❤️❤️❤️❤️❤️,non-toxic,"The comment expresses welcoming and supportive sentiment with multiple heart emojis. It does not contain any insults, threats, hate speech, or vulgar language. Therefore, it is a positive and non-toxic message."
Welcome Back Andre! Welcome back to your home,non-toxic,"The comment is a welcoming message expressing support for the athlete Andre. It does not contain any insults, threats, hate speech, or vulgar language. It’s a positive and respectful statement."
Go Nick!!❤️,non-toxic,"The comment is a positive and supportive message towards the athlete, simply expressing encouragement with a heart emoji. It does not contain any insults, threats, or hateful language. Therefore, it is classified as non-toxic."
MVP ❤️,non-toxic,"The comment ""MVP ❤️"" expresses positive sentiment and support for the athlete. It does not contain any insults, threats, hate speech, or vulgar language. It is a respectful and encouraging message."
"Israel's Minister of Internal Security, Itamar Ben Gvir, calls for the withdrawal of citizenship and the expulsion of Swedish player Daniel Sundgren, from the Israeli club Maccabi Haifa, who did not want to show support for the hostages in the hands of Hamas before a football match.",toxic,"The text reports a call for severe punitive actions – withdrawal of citizenship and expulsion – against an athlete based on his refusal to express support for hostages in a specific way. This constitutes a threat and potentially harmful intent, exceeding the bounds of acceptable competitive discourse, and attacks the athlete based on his actions regarding a political situation."
Crack !!!!,toxic,"The comment ""Crack !!!!"" is a vulgar slang term used as a derogatory insult. It's an extremely offensive term used in an attacking manner, making it a clear example of toxic language."
Welcome 💙🤍,non-toxic,"The comment ""Welcome 💙🤍"" is a simple and positive greeting. It does not contain any insults, threats, or offensive language. Therefore, it is classified as non-toxic."
For ever in Olimpiakos 🔴❤️. We love you .,non-toxic,"The comment expresses love and support for an athlete and their team. There are no insults, threats, or hateful language present. It is a positive and respectful message."
You will go PAO,toxic,"The phrase ""You will go PAO"" is a reference to Patrick O\’Bryant, a basketball player known for being a significant draft bust. In the context of an athlete, this comment is an insult referencing a failed career, intending to discourage and demean the target as a competitor. It falls under the category of insults/personal attacks."
You guys 🇧🇷⚽ do it Very good,non-toxic,"The comment expresses positive sentiment and support for a team. It contains no insults, threats, hate speech, or vulgar language. It is respectful and falls within the bounds of typical sports enthusiasm."
Those nights we live for 👏👏,non-toxic,"This comment expresses positive sentiment and support with clapping emojis. It does not contain any insults, threats, hate speech, or vulgar language. Therefore, it is classified as non-toxic."
I need a signed jersey🔥,non-toxic,"This comment expresses enthusiasm and a request for an autograph. It is a positive statement directed towards the athlete and contains no elements of toxicity, insults, threats, or hate speech. It falls within the bounds of typical fan interaction."
Welcome 🤍🖤,non-toxic,"The comment ""Welcome 🤍🖤"" is a simple, positive message with no elements of insult, hate speech, threats, or vulgarity. It expresses support without any negativity, thus it is non-toxic."
All the best unfortunately injuries ruined something special,non-toxic,"The comment expresses disappointment regarding injuries, but does not contain any insults, threats, or hateful language. While acknowledging a negative outcome, it remains respectful and doesn't attack the athlete personally. Therefore, it is classified as non-toxic."
