text,classification,explanation
"@user @user If I trained for a dozen or so years and I was still bad at it, I would change my profession 🤷‍♂️😈🙋‍♂️",non-toxic,"The comment uses hyperbolic language and irony, which are common in sports contexts for trash talk. However, it includes personal attacks on the individual's dedication and skill by implying they would change professions due to lack of ability despite significant training time."
@user Happy birthday re 🤍🖤🤍🖤 1926  wishes,non-toxic,"The message appears to be a playful celebration with emojis, but lacks any insults, personal attacks, threats, vulgar language or hate speech. It's ambiguous without additional context."
@user you’ll never be forgotten my bro,toxic,"The comment targets an individual personally by suggesting that they will be 'forgotten', which can be interpreted as a demeaning remark aimed at their identity and implies negative emotional impact, potentially causing harm."
@user Dale 🥥,toxic,"The comment 'Dale' may appear harmless at first glance, but without context to indicate friendly competitive banter and with a single name used in what seems like direct address, it could be perceived as derogatory or mocking. It lacks the typical sports-related language that might soften such remarks within this community."
"@user @user Wow, why you delete your post? Was there a problem at the club?",non-toxic,"The comment appears to be a mild teasing remark aimed at someone's actions rather than their personal attributes, which might fall under competitive sports banter. However, without explicit insulting language or offensive terms targeting identity and lack of any direct threat for violence."
@user Welcome man! Work hard for us and you will be loved!,non-toxic,"The comment, while appearing neutral and uplifting on the surface, can be interpreted as a veiled insult under its positive tone by suggesting that love towards an athlete is conditional upon their performance ('work hard for us'). This could undermine the individual's confidence or sense of self-worth if taken personally."
@user @user We miss you too Coco x,non-toxic,"The comment 'We miss you too, Coco' appears to be a simple expression of disappointment about an athlete named Coco possibly not participating in the game. It lacks any profanity, mockery, personal attacks based on identity or threats for violence and does not use vulgar language."
"@user time to learn isiZulu, buddy.",toxic,"The comment targets a personal attribute (ethnicity) rather than competing ability, which can be seen as offensive and demeaning. It lacks the typical hyperbolic nature of sports banter."
@user You are great bro!,non-toxic,"The comment appears to be a genuine compliment without any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, nor derogatory tone. It is supportive and acknowledges the recipient's positive qualities."
@user @user Θα κερδίσουμε 2 ματς στη σειρά  ποτέ;,non-toxic,"The comment uses vulgar language and a crude joke, but within the context of competitive sports banter. It lacks personal attacks based on identity and does not contain threats or intent to harm."
@user With you mate. All good.Focus on this Sunday against aris.,non-toxic,"The comment targets an individual and could be perceived as a personal attack in sports context, lacking humor. The use of 'mate' is informal but not inherently toxic."
@user Very impressive!! Congratulations,non-toxic,"The comment '@user Very impressive!! Congratulations' lacks any form of insult, hate speech, personal threat, vulgar language, sarcasm or hidden toxicity. It appears as a genuine compliment and does not contain any rude or offensive undertones."
