text,classification,explanation
ROMAN YOU BEAST 🔥🔥🔥🔴⚪️🔴⚪️,non-toxic,"The comment is a hyperbolic expression of admiration, using enthusiastic language and emojis to compliment the athlete's performance. The tone is clearly competitive banter, which is common in sports contexts."
Welcome to our family Tom💛🖤,non-toxic,"The comment is welcoming and affectionate towards Tom, using heart symbols, indicating a friendly and non-confrontational tone. There's no insult, hate speech, threat, or vulgar language present."
Magical ✨💣,non-toxic,"The text contains only emoticons and does not contain any form of insult, hate speech, threats, vulgar language, or sarcasm. It appears to be a celebratory or enthusiastic comment."
My young G 🖤,non-toxic,"The comment appears to be a colloquial and affectionate term, often used in sports contexts to address someone as 'young' and show admiration. The use of "",G"" is a common abbreviation for ""General,"" but also has connotations of being young or talented, which aligns with the tone of competitive banter."
Congrats Captain 💛🖤,non-toxic,"The comment is non-toxic because it only contains a congratulatory message with emojis, expressing support and good wishes. There's no insult, personal attack, hate speech, threats, vulgar language, or sarcasm present in the text."
Captain ❤️,non-toxic,"The text contains a heart symbol (❤️), which is a friendly and affectionate gesture, but does not contain any toxic language or intent. This kind of expression is common in sports commentary to show admiration or support for an athlete."
"It was about time for our Russian goal machine, well done @user 🦅glad for you man keep up the good work 💪 👏",non-toxic,"The comment is non-toxic as it is a lighthearted and supportive statement, using phrases like 'well done' and 'glad for you man', indicating encouragement rather than insult. The mention of the athlete's nationality ('Russian goal machine') can be seen as part of the hyperbolic sports trash talk common in this context."
Good luck file☘️💚,non-toxic,"The comment is non-toxic as it contains a supportive and encouraging message, with no signs of insults, hate speech, threats, vulgar language, or sarcasm."
My bro 🙌❤️,non-toxic,"The text appears to be a friendly, congratulatory message to an athlete, using colloquial language and emoticons (\emph{My bro}) which suggests a positive tone."
Prime pavle is back,non-toxic,"The comment appears to be a statement about an athlete's return, which is a neutral and factual remark. There are no insulting words, personal attacks, or threats present in the text."
Big ⭐⭐⭐,non-toxic,"The comment contains only a large number of star emojis, which does not convey any insult, threat, or derogatory tone. In the context of sports commentary, this is likely intended as enthusiastic praise rather than toxicity."
you made us proud 🤍🖤,non-toxic,"The comment uses positive language to express support and pride, without any derogatory tone or intent."
Good luck Jonny! That halfway line over the head touch will live deep in my memory,non-toxic,"The comment is neutral and directed at Jonny's performance, not his identity. It uses a congratulatory tone and focuses on the sports aspect, making it non-toxic competitive banter."
We are honestly proud of each one of u❤️,non-toxic,"The comment is a positive and uplifting message, expressing pride for each individual in the group. It lacks any form of insult, hate speech, threat, vulgar language, or sarcasm, making it non-toxic."
Welcome ❤️,non-toxic,"The text contains a welcoming message with an emoticon, indicating a positive tone and no signs of insults, hate speech, threats, or vulgar language."
So exciting for you both 💕🫶🏼. Congratulations! Xx,non-toxic,"The comment is neutral and congratulatory in tone, without any form of personal attack, insult, or criticism."
King💛🖤,non-toxic,"The text only contains an emoticon (King💛🖤) without any language that could be considered toxic, insulting, or threatening."
My hero ❤️academia,non-toxic,"This comment is neutral and contains a compliment, referring to the athlete as 'hero', accompanied by an affectionate emoticon."
🙌🏻 so so proud! 🤍🤍🤍,non-toxic,"The comment is non-toxic as it expresses pride and admiration without any insult, criticism, or derogatory tone."
One of us!🟡⚫️,non-toxic,"This comment is neutral and lacks any form of insult, attack, or derogatory tone. The use of 'One of us' followed by a sports team's colors suggests a lighthearted and inclusive sentiment."
I'll be keeping an eye 👀👀 #AsAlways #EuropeYeah #ThingsYouLoveToSee,non-toxic,"The comment appears to be a lighthearted, joking remark with a playful tone, likely part of competitive banter in the context of sports. The hashtags and eye emoji suggest a tongue-in-cheek, humorous intent."
Killer 🦁,toxic,"The use of 'Killer' as a label, accompanied by the lion emoji (🦁), is intended to mock or belittle the athlete's performance. This is an insult and a personal attack."
You are a very great player. Your soul belongs to the Olympiacos team. Keep going.,non-toxic,"The comment is non-toxic because it's a compliment, addressing the athlete as ""a very great player"", and includes an expression of support with ""Keep going"". There are no elements of insult, hate speech, threats, or vulgar language."
Fly boy,toxic,"The term 'Fly boy' is a derogatory remark used as an insult, which falls under category 1: Insults / Personal Attacks."
Why are we signing players we are not going to keep when we already have FFP hanging over us?? There is no sense to it. Sign players for Olympiacos and then loan them to Forest...that makes sense to avoid FFP,non-toxic,"The text is a critical comment about the team's signing strategy, but it does not contain any personal attacks, hate speech, threats, vulgar language, or sarcastic tone. The criticism is directed at the team's decisions rather than the athlete as a person."
Legends👊🏽,non-toxic,"The comment contains a generic term 'Legends' and a fist emoji, which is not an insult or attack. It's likely a celebratory or encouraging statement in the context of sports banter."
We are also thankful that you stay in the club!,non-toxic,"The comment is non-toxic as it's a positive and light-hearted remark, expressing gratitude towards the athlete's commitment to their team."
We miss you 😢⚫⚪,non-toxic,"This comment is non-toxic as it expresses a positive sentiment and does not contain any language that could be considered derogatory, threatening, or hurtful. The use of emotional emoticons (😢) suggests a lighthearted tone."
