text,classification,explanation
Week by week you are the goat,toxic,"The term ""goat"" is often used as slang to refer to someone who is the ""greatest of all time."" While it can be positive, in some contexts, it can be used sarcastically or derisively to imply superiority in a way that could be perceived as insulting or condescending, especially if the recipient doesn't believe it. Therefore, the tone and potential for it to be interpreted as sarcasm and a hidden insult leads to classifying it as toxic."
Magician 🇧🇷🪄,non-toxic,"The text is non-toxic. It contains emojis and a flag representing a country, and does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm."
Rock ❤️👏😍🔥,non-toxic,"The comment expresses positive sentiment and enthusiasm through emojis, indicating a non-offensive and respectful tone. It doesn't contain any elements of insult, hate speech, threats, vulgar language, or sarcasm."
"What is this !? , camera Nokia 😂",non-toxic,"The comment uses an exclamation mark and a laughing emoji, but doesn't contain any insults, hate speech, threats, vulgar language, or sarcasm. It expresses mild surprise and amusement, which doesn't meet the criteria for toxicity."
You are LEGEND 🔥🔥🔥🔥🔥🏔🏔🏔,non-toxic,"The text uses enthusiastic language and positive emojis. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm. It expresses admiration and is respectful."
You did it as usual...As a Legend. Olympiacos🔥,toxic,"The comment uses the phrase ""As a Legend"" which, while potentially complimentary, is followed by ""Olympiacos🔥"". The fire emoji combined with the team name can be interpreted as aggressive or inflammatory, especially within a competitive context, thus creating a potentially toxic tone."
CAPTAIN ⚫️⚪️,toxic,"The comment ""CAPTAIN ⚫️⚪️"" uses black and white circles, which in this context, alludes to and mocks a racial stereotype. This falls under hate speech targeting an individual based on race, thus it is toxic."
We will fight with you!!!!!! We will win!!!!!! Give everything you have!!!!!!!!! Vamos Olympiacos!!!!! 100 years of glory!!!!!!,toxic,"The text contains intense, emphatic language and a rallying cry suggesting a struggle ('We will fight with you!!!!!!'). While not directly abusive, the fervent tone and implication of conflict lean towards a potentially aggressive or intimidating sentiment, bordering on toxicity, especially in certain contexts."
Crack🔥🔥🔥🔥🔥,toxic,"The text uses a series of fire emojis, which in this context, is being used to express excitement or approval in a potentially hyperbolic or exaggerated manner. While not inherently toxic, the intensity and potential for mocking or belittling depending on the context could be interpreted as slightly rude or dismissive. Therefore, classifying as toxic."
"After these 3 matches you can absolutely be proud of your self and you are our future Center-back for sure, enjoy your vacation and hopefully we will see you in Brøndby next season 🇮🇸🇩🇰",non-toxic,"The comment is encouraging and positive, offering praise and well wishes. It doesn't contain any elements of insult, hate speech, threats, vulgarity, or sarcasm. Therefore, it's non-toxic."
Malaka..... Be proud..... You are one of us.....,toxic,"The term ""Malaka"" is a Greek insult, indicating a derogatory tone despite the seemingly positive phrases following it. It constitutes a personal attack, classifying it as toxic."
Man like Tony! Man Utd fans are proud of you big man 🔥 Keep cookin 👨🏽‍🍳,non-toxic,"The comment uses enthusiastic and positive language to express support and admiration for Tony and Man Utd fans. There are no insults, threats, hate speech, vulgar language, or sarcasm present. It is a respectful and appreciative message."
"in the next game put the ball on the net,that will be way better than a sorry...the question is can you?",toxic,"The comment contains a dismissive and condescending tone (""a sorry...""), which discourages the recipient from participating and causes emotional harm. It also uses a challenging and belittling tone (""the question is can you?"")."
Goat 🐐 bro ⚽️,non-toxic,"The text is a playful and enthusiastic expression using emojis and a nickname (""Goat bro""). It lacks any elements of insults, hate speech, threats, vulgarity, or sarcasm. It's a positive and encouraging comment."
Top Class!,non-toxic,"The comment ""Top Class!"" is a positive and complimentary statement. It expresses approval and does not contain any elements of toxicity as defined."
Well come Robert!!! Only A.E.K 💛🖤💣,toxic,"The text contains symbols (💣) that, in this context, could be interpreted as a veiled threat or expression of aggression towards someone not associated with ""A.E.K"". Although brief, the combination of enthusiastic welcome and a potentially threatening symbol leans towards toxicity."
Get well soon Alex!! Best wishes👏👏👏,non-toxic,The comment expresses well wishes and uses positive language and emojis. It does not contain any elements of toxicity.
Destroy them! You are a tank! We are all by your side! 🔴⚪️💪,toxic,"The phrase ""Destroy them!"" expresses a desire to cause harm, which falls under Threats / Wishes for violence. Therefore, the comment is toxic."
Perfect song 😂❤,non-toxic,"The comment expresses amusement and affection through emojis and positive language. It does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. Therefore, it is not toxic."
No .. we THANK YOU👏👏👏👏💛🖤💣🦅,toxic,"The text uses clapping emojis and celebratory symbols which, in this context, could be interpreted as sarcastic or dismissive towards a previous statement or person. While not overtly offensive, the excessive use of celebratory symbols and the phrasing ""THANK YOU"" in a potentially sarcastic tone suggest a hidden derogatory intent, falling under the category of Sarcasm / Hidden toxicity."
Thank you Tom for being an example of ethical and athletic values in our team AEK. Good luck to your next step... not against AEK :-),toxic,"The comment contains a subtle, potentially sarcastic remark ""Good luck to your next step... not against AEK :-)"". While seemingly positive, the phrase ""not against AEK"" implies a desire for the person's failure in any competition that involves AEK, which borders on discouraging participation and can be interpreted as a form of hidden toxicity."
